	total_energy	grid_total	grid_vdw	grid_elec	grid_hbond	conformer_id	placement_id	PDB_name
208	-70.49040197678198	-59.12740087468281	-42.63835044559356	-16.489050429089254	0	1	98	1_98.pdb
209	-70.31968153172119	-66.03015437156549	-35.986644718978376	-30.043509652587105	0	10	7	10_7.pdb
210	-70.26015913508748	-65.52467146205812	-35.6145859648986	-29.91008549715952	0	1	30	1_30.pdb
211	-70.17384405466066	-63.69506444001856	-27.454723610433298	-36.240340829585264	0	10	15	10_15.pdb
212	-69.8774629406359	-64.82951178872568	-31.51129287282343	-33.31821891590226	0	8	65	8_65.pdb
213	-69.72588850007716	-57.56493601584174	-41.38602190153457	-16.178914114307172	0	5	50	5_50.pdb
214	-69.14577256528864	-44.14391127015631	-30.365513149438836	-13.778398120717469	0	5	57	5_57.pdb
215	-69.01342450665575	-52.17277160326824	-42.72488784592157	-9.447883757346666	0	8	43	8_43.pdb
216	-68.92115302540233	-47.810296985404825	-39.01692697439038	-8.793370011014447	0	5	35	5_35.pdb
217	-68.72660904730483	-45.3125258226337	-42.865903803731335	-2.446622018902371	0	2	97	2_97.pdb
218	-68.596789702973	-62.658932923443174	-29.092215492412574	-33.5667174310306	0	8	28	8_28.pdb
219	-68.4296292909998	-69.9278766702647	41.85153834594293	-111.77941501620762	0	8	14	8_14.pdb
220	-67.67300984043716	-66.74116813926496	-33.79598079415272	-32.94518734511224	0	10	74	10_74.pdb
221	-67.47125687570288	-46.417023766144226	-29.19112888784223	-17.225894878301997	0	6	44	6_44.pdb
222	-67.08157404466809	-72.41819358046914	-23.079203943291642	-49.33898963717749	0	1	34	1_34.pdb
223	-67.03158524938301	-62.47740512856436	-38.06027735858508	-24.41712776997927	0	8	25	8_25.pdb
224	-66.89833006044242	-61.98210909710209	-35.99219371785949	-25.989915379242596	0	1	56	1_56.pdb
225	-66.88118104826596	-61.685275622930945	-26.040854496537282	-35.64442112639366	0	3	9	3_9.pdb
226	-66.81777318173008	-66.31324038231114	-29.652430818856715	-36.66080956345442	0	7	72	7_72.pdb
227	-66.75583439554674	-78.05608583796413	44.56864116970274	-122.62472700766686	0	11	96	11_96.pdb
228	-66.46106729602297	-54.70067981665102	-37.697371747460984	-17.003308069190034	0	11	62	11_62.pdb
229	-66.42476761350122	-51.98442586896721	-31.25921690975435	-20.725208959212853	0	5	69	5_69.pdb
230	-66.41483888955656	-48.849999718014004	-41.65697374023468	-7.1930259777793175	0	2	18	2_18.pdb
231	-65.77130671462848	-55.44760632159885	-30.534290062027097	-24.91331625957175	0	11	52	11_52.pdb
232	-65.53585506332655	-77.08937588078034	-27.22948882823201	-49.85988705254832	0	4	44	4_44.pdb
